Ticker,Close,High,Low,Open,Volume
Date,JPM,JPM,JPM,JPM,JPM
23-07-2015,53.60374832,53.76437529,52.93063818,52.99183107,15493000
24-07-2015,53.26718521,54.00913287,53.12950414,53.68787899,14331800
27-07-2015,52.70882034,53.20599651,52.53289225,53.11421301,12413900
28-07-2015,52.02041245,52.18103939,51.68385741,52.12749708,16801600
29-07-2015,52.05098724,52.47167502,51.83681223,52.43343386,14932400
30-07-2015,52.73175812,52.85413804,52.13514214,52.25752206,13059200
31-07-2015,52.8082428,53.12184607,52.42579609,52.72410405,10197200
03-08-2015,52.41814423,52.8082415,52.31871018,52.78529563,11911800
04-08-2015,52.41814423,52.65525931,52.01275165,52.46403596,9980600
05-08-2015,52.36460495,52.73940111,52.24986977,52.37225552,10964000
06-08-2015,52.57112122,53.09889365,52.44108491,52.81588685,11302900
07-08-2015,52.20397949,52.73175786,52.01275612,52.58642623,10803400
10-08-2015,52.05098724,52.57875961,51.66854062,52.26515642,11453300
11-08-2015,52.69351959,52.78530893,52.18104228,52.18104228,12661400
12-08-2015,52.18868637,52.31871687,51.8980231,52.18868637,14800300
13-08-2015,51.43143082,51.66855174,50.53650694,51.56146713,21069000
14-08-2015,51.66856384,51.85978724,51.22492416,51.43909343,11930600
17-08-2015,51.92861557,51.94391671,51.55381942,51.56911472,11248800
18-08-2015,52.06627274,52.19630316,51.55379576,51.72207318,10326500
19-08-2015,52.17337418,52.28810934,51.89036154,51.99745198,10617500
20-08-2015,51.70679855,52.24987223,51.52322575,51.9592148,15198200
21-08-2015,50.43706512,51.27844657,50.43706512,51.10251855,20972300
24-08-2015,48.6472168,50.05462362,48.62427093,49.78690628,28235500
25-08-2015,46.08483124,48.12709539,38.29821554,45.35053421,36339100
26-08-2015,45.82476807,48.4330547,45.68708701,48.26477721,31772500
27-08-2015,48.11944199,48.17298429,46.31429316,47.27040988,33576800
28-08-2015,49.32033157,49.51155493,48.29537133,48.93788194,29045700
31-08-2015,49.0526123,49.30502853,48.64721973,49.17499805,16687300
01-09-2015,49.02966309,49.22088643,48.54778237,48.65486697,14223400
02-09-2015,47.00270462,48.07355373,46.65085432,48.07355373,23637300
03-09-2015,47.859375,48.11943885,47.07153581,47.89761908,17757900
04-09-2015,47.94351959,48.69311479,47.76759446,48.09649886,17065400
08-09-2015,47.04095078,47.36220465,46.46728064,47.27041824,20189000
09-09-2015,48.31066895,48.34126538,47.67580892,48.01236097,13385100
10-09-2015,47.56106949,49.21323612,47.42338845,48.90728052,13889500
11-09-2015,47.92821503,48.18827887,47.00269482,47.31630096,15751100
14-09-2015,47.85173798,47.92822616,47.41574892,47.71405691,12766700
15-09-2015,47.71405792,47.95117304,47.51518398,47.91292895,10202800
16-09-2015,48.63192368,48.86903876,47.81348505,48.0047084,14023500
17-09-2015,49.06026459,49.17499977,48.34891346,48.86904123,12235900
18-09-2015,47.92057037,49.44270653,47.72169647,49.06025985,21249200
21-09-2015,46.61259842,47.29335593,46.4902156,47.29335593,31008000
22-09-2015,47.00270462,47.35455492,46.71969485,47.05624693,13136400
23-09-2015,46.5896492,46.72733022,46.21485021,46.35253124,14811900
24-09-2015,46.38314056,46.77323788,46.13837488,46.50552341,11712200
25-09-2015,46.06189346,46.18427632,45.48057269,45.90126359,17293400
28-09-2015,47.01799393,47.31630186,46.55905618,46.86501468,18384300
29-09-2015,45.87831116,46.66615052,45.65649134,46.59730999,17452200
30-09-2015,45.77122116,45.99304095,44.92218902,45.87830577,19334900
01-10-2015,46.63555145,46.65849732,45.97774266,46.42902988,18743800
02-10-2015,46.97975159,47.3239542,46.30664749,46.75028415,16863200
05-10-2015,46.8487854,46.88730544,45.09224289,45.90888121,20435100
06-10-2015,47.78098297,47.95047466,47.16465357,47.18006217,13471100
07-10-2015,47.80409241,48.04292133,47.47281482,47.85031821,12134800
08-10-2015,47.86572647,48.55909591,47.58067175,48.18929829,12773100
09-10-2015,47.86572647,47.95817514,47.32643717,47.65000899,13964600
12-10-2015,47.7116394,48.18929426,47.44199624,48.0660284,12112000
13-10-2015,47.54985809,47.77327547,47.30332634,47.64230677,10857400
14-10-2015,47.41888428,47.88883633,47.23398694,47.29561841,15621900
15-10-2015,46.21704483,46.97204869,45.87035864,46.81025984,28989400
16-10-2015,47.68082809,47.73475673,46.30178904,46.58684378,18147900
19-10-2015,48.09684372,48.26633538,47.8349034,48.09684372,17456600
20-10-2015,47.93507004,48.35879635,47.69624109,47.76557834,14510400
21-10-2015,48.1661911,48.39731427,47.82721065,48.04292522,11545100
22-10-2015,47.8117981,48.50516754,47.80409233,48.44353607,12113400
23-10-2015,48.68235779,48.98282109,48.0891399,48.0891399,15295700
26-10-2015,49.20624542,49.45278013,48.92119362,49.02134807,16985200
27-10-2015,49.22934723,49.29868445,48.85184391,49.18312143,13880200
28-10-2015,49.02903748,49.19852912,48.77480295,48.94429165,8831900
29-10-2015,50.46202087,50.64691824,49.06757313,49.0752789,17962000
30-10-2015,50.23859406,50.71625188,49.98435654,50.27711703,12753700
02-11-2015,49.49900818,50.33875507,49.40655655,50.30794374,15731400
03-11-2015,50.49283218,50.65461809,49.6068567,49.65307957,15253300
04-11-2015,50.67773056,50.92426231,50.20777849,50.3002301,11519500
05-11-2015,50.73165131,50.96277736,50.56215965,50.8549201,11388400
06-11-2015,51.18619919,51.36339074,50.65461278,50.68542998,12715900
09-11-2015,52.74243546,53.18157032,52.4650865,52.67310116,23262700
10-11-2015,51.91811371,52.94276406,51.67928764,52.92735251,17143800
11-11-2015,52.14151764,52.27248635,51.56370827,51.76401716,13239700
12-11-2015,51.88726807,52.51900593,51.81022801,52.4650773,8513900
13-11-2015,50.84722137,51.54059375,50.8086984,51.50977655,13576900
16-11-2015,50.50824356,50.97819567,50.25401189,50.72395813,11837000
17-11-2015,51.2401123,51.29404092,50.207757,50.43117722,11041100
18-11-2015,50.94737244,51.41732449,50.7624751,51.36339586,12354800
19-11-2015,51.96432114,52.04136709,51.1322801,51.21702594,12911400
20-11-2015,52.12610626,52.24936919,51.64844845,52.06447186,12839500
23-11-2015,52.03365707,52.47279193,51.91038826,52.38034032,11209600
24-11-2015,51.52518463,52.06447689,51.44814456,51.85646223,11339000
25-11-2015,51.44814682,51.7254958,50.8780432,50.97819472,10910000
27-11-2015,51.50978088,51.71008978,51.27095489,51.56370952,7772000
30-11-2015,51.74860764,51.87187646,51.34028994,51.61763892,4052500
01-12-2015,51.37110519,52.01824887,51.37110519,51.83335151,15147500
02-12-2015,52.08758163,52.2570733,51.60992384,51.879567,12708800
03-12-2015,51.35570145,52.29559978,51.21702696,52.25708269,13440900
04-12-2015,50.69313049,51.64073431,50.52363885,51.4866542,14626900
07-12-2015,52.30330658,52.38805243,50.87033879,50.92426744,17786000
08-12-2015,51.61763,52.1954393,51.15538375,52.126105,11686000
09-12-2015,50.81641006,51.5868226,50.61610116,51.03983041,13084500
10-12-2015,50.43120575,51.29406994,50.10763388,50.54676881,16770200
11-12-2015,50.54676056,51.23242716,50.13844291,50.49283192,12839000
14-12-2015,49.36031723,50.20006972,48.92888527,49.92272081,17889300
15-12-2015,49.5144043,49.89191062,48.99822938,49.48359297,17638200
16-12-2015,50.924263,51.34799221,50.1307391,50.1307391,18126600
17-12-2015,52.02596283,52.18774877,50.77789816,51.54831077,21720000
18-12-2015,51.06292343,52.38803345,50.90884333,52.3109934,18122100
21-12-2015,49.6145668,50.82411421,49.6145668,50.82411421,23819600
22-12-2015,50.49283218,50.50823785,49.94584006,50.09221442,18869300
23-12-2015,50.60068893,50.84722068,50.06140258,50.78558627,12149500
24-12-2015,51.40961838,51.5020641,50.88573775,50.93966638,12524500
28-12-2015,51.30947113,51.53289146,51.09375657,51.32488267,4468200
29-12-2015,51.13998413,51.19391278,50.62380912,51.07064982,6610600
30-12-2015,51.67157364,51.84877113,51.41733607,51.49437615,9820800
31-12-2015,51.30176926,51.6561642,51.19391197,51.64845843,7190700
04-01-2016,50.87033463,51.44814398,50.84722319,50.99360344,14654300
05-01-2016,49.34244156,49.68369599,48.86933688,49.5983846,25393200
06-01-2016,49.42774963,49.73798009,48.8926001,49.40448316,16566700
07-01-2016,48.71421814,48.96240369,48.34969431,48.64441577,22961500
08-01-2016,46.74425125,48.08600557,46.59689198,47.66719126,27630900
11-01-2016,45.69720459,47.51982066,45.64291419,47.41123985,22373300
12-01-2016,45.62741089,45.92988687,45.01470147,45.62741089,20925500
13-01-2016,45.72823715,46.19358735,45.06123728,46.108273,22971600
14-01-2016,44.4717865,46.28664501,44.13828664,46.11601635,28808100
15-01-2016,45.13879395,46.05397934,44.43301568,45.10777001,31296300
19-01-2016,44.23912048,44.65017728,43.60314459,43.78152779,38131700
20-01-2016,44.21584702,44.96040661,43.82805673,44.77426597,22818900
21-01-2016,43.05247116,43.57211162,42.39322894,43.14554295,34646100
22-01-2016,42.85083389,43.83582174,42.70347462,43.23086974,31301100
25-01-2016,44.16931534,44.33218655,43.66518677,43.77376758,22732200
26-01-2016,43.1688118,44.09175156,43.1222759,43.80478759,21114400
27-01-2016,44.27014542,44.32443583,43.28515762,43.3161786,17535700
28-01-2016,44.23912048,45.19308432,43.86684213,44.27014442,20560000
29-01-2016,44.42525864,44.96041118,43.92113299,44.61139929,15497900
01-02-2016,46.14704132,46.17806525,44.60363477,44.85182326,26992200
02-02-2016,45.65068436,46.26339387,45.3249389,45.88335799,16807900
03-02-2016,44.23136902,44.96817132,44.01420736,44.89061443,22448200
04-02-2016,44.5260849,44.82856088,42.67244762,44.49506096,31543200
05-02-2016,45.29389954,45.38696836,44.25462161,44.25462161,21651300
08-02-2016,44.78978729,45.86784404,44.53384423,45.43352072,22001300
09-02-2016,43.85132599,44.14604447,43.07574542,43.9676613,28267600
10-02-2016,43.58763504,43.96766792,42.75776394,42.88185674,26300000
11-02-2016,43.06023788,44.52608483,43.02145944,43.87459697,22389600
12-02-2016,41.1600647,41.81155256,40.71798397,41.80379805,44334700
16-02-2016,44.58814621,44.65019114,42.78879584,43.16107727,37011400
17-02-2016,45.25513077,45.44902593,44.7044692,45.16206192,23730700
18-02-2016,45.5808754,45.95315376,45.28615392,45.64292031,21580100
19-02-2016,44.83631134,45.6506703,44.40198518,45.63515834,17037800
22-02-2016,44.84407425,45.1155263,44.27014621,44.59588867,15658200
23-02-2016,45.42576981,45.66620093,45.3094315,45.37923389,14882800
24-02-2016,43.5255928,45.0534879,43.4015,44.90612861,31772500
25-02-2016,43.5410881,43.5953785,42.13728932,42.81204351,25560100
26-02-2016,44.21584702,44.23135898,43.46353587,43.53333824,14473300
29-02-2016,44.62692261,45.06900345,44.31668909,44.70447951,20947500
01-03-2016,43.66519165,44.68120341,43.65743715,44.52608668,19554100
02-03-2016,45.91437149,45.91437149,43.95215059,44.02195296,23958100
03-03-2016,46.34870529,46.45728908,45.72824127,45.91438196,20943100
04-03-2016,46.50381851,46.50381851,45.83681863,46.20909997,15790600
07-03-2016,46.57361221,46.96140249,46.17030997,46.61239065,18459000
08-03-2016,46.48829269,46.57360702,46.00743363,46.17806228,12832400
09-03-2016,45.58863068,46.1470497,45.51107379,45.9221306,14132900
10-03-2016,45.85232925,46.17807468,45.51107482,45.87559869,13238800
11-03-2016,45.45678711,46.27890079,44.83632312,46.21685587,21139200
14-03-2016,46.02294922,46.15479649,45.48779971,46.06172765,21055000
15-03-2016,45.85232925,45.99969148,45.44902694,45.87559869,13436100
16-03-2016,45.91437149,45.92212599,45.31717408,45.40248842,10910500
17-03-2016,45.69720459,46.34093787,45.34819571,45.74374049,17423900
18-03-2016,45.56536102,45.86008248,44.97592106,45.58087299,19405700
21-03-2016,46.90711975,47.28715559,46.27114382,46.57361982,29570200
22-03-2016,46.89160156,47.17081105,46.50381127,46.70546388,12684400
23-03-2016,46.72097015,46.98466764,46.24010812,46.52707503,12042700
24-03-2016,46.48829269,46.93037333,46.42624779,46.79852607,11658700
28-03-2016,46.13153839,46.15480486,45.6584337,45.99193363,12921200
29-03-2016,46.06948853,46.34094055,45.89885985,46.17031187,11159700
30-03-2016,45.78252029,46.01519683,45.39473001,46.01519683,15933400
31-03-2016,46.30991364,46.71321587,46.05397359,46.1160185,13307100
01-04-2016,45.92988205,46.48054354,45.84456771,46.10826522,14904700
04-04-2016,46.43401718,46.58137941,45.41800833,45.77477475,15417500
05-04-2016,46.25430679,46.54339537,46.06678802,46.44182258,12305000
06-04-2016,45.59799576,45.9652184,45.48079615,45.77769963,12886600
07-04-2016,45.94959641,46.00428876,45.2776583,45.45736219,12167900
08-04-2016,44.78543091,45.65269985,44.59010017,45.5198734,19226800
11-04-2016,45.11357117,45.76988231,45.07450265,45.09012946,13547700
12-04-2016,45.47298431,46.00428402,45.2464,45.2464,17627800
13-04-2016,46.31681061,46.40275659,45.47298361,45.58236831,17779200
14-04-2016,48.27794266,48.5670313,47.17627749,47.25440859,37516800
15-04-2016,48.90299225,49.1530153,48.13729629,48.19980056,24249900
18-04-2016,48.34044266,49.1452072,48.0122885,49.12958038,19290700
19-04-2016,48.65296936,48.89518049,48.0747892,48.16073518,13813100
20-04-2016,49.47336197,49.5983735,48.87174302,48.87174302,19255600
21-04-2016,50.19216919,50.24686154,49.3405303,49.59836524,14594400
22-04-2016,49.69212341,50.52032954,49.48898082,50.20779927,15395800
25-04-2016,49.98121262,50.30155181,49.7233747,49.7233747,12444700
26-04-2016,49.69212341,49.96558815,49.34053058,49.69212341,10687200
27-04-2016,49.94996643,50.05935114,49.48117395,49.85620853,12048000
28-04-2016,50.09060669,50.50470683,49.69213038,49.89527598,15284100
29-04-2016,49.69212341,50.3328078,49.49679273,49.72337704,12852500
02-05-2016,49.37960052,49.69994275,48.98893913,49.29365454,16376400
03-05-2016,49.8405838,50.00466088,49.33272277,49.76244973,10247300
04-05-2016,48.87954712,49.15300886,48.28574022,49.14519695,19120300
05-05-2016,48.10603333,48.64514486,47.87163714,48.24667163,17030200
06-05-2016,47.84820175,48.44200567,47.70756343,48.12947541,14033900
09-05-2016,48.12948227,48.19198952,47.34034757,47.42629355,11057900
10-05-2016,47.82476425,48.35606395,47.69975273,47.94977577,11197100
11-05-2016,48.4732666,48.64515559,47.93415197,48.09041712,11897200
12-05-2016,48.29355621,48.91079887,48.29355621,48.41856772,11254000
13-05-2016,48.26231384,48.87955962,47.9497835,48.65297528,11071700
16-05-2016,47.81695938,48.7545474,47.67632103,48.20762081,15122300
17-05-2016,48.17636108,48.43419902,47.66068818,47.82476525,10951300
18-05-2016,48.17636108,48.56702246,47.77788779,47.99665721,12180900
19-05-2016,50.03590775,50.13747755,48.19979756,48.20761246,24007100
20-05-2016,49.52804947,50.17654879,49.14520298,49.63743418,16076200
23-05-2016,49.6218071,50.15310979,49.51242239,49.89527185,11862000
24-05-2016,49.5827446,49.90308683,49.34834835,49.57493268,9347500
25-05-2016,50.42657089,50.60627179,49.85620564,49.95777546,13839400
26-05-2016,51.19226456,51.72356427,50.72347209,50.73910189,18935200
27-05-2016,50.80942917,51.23915916,50.71567423,51.23134427,9428400
31-05-2016,51.12194824,51.14538697,50.82504774,50.95005628,10116000
01-06-2016,50.99691772,51.42664749,50.75470965,51.35633133,15139400
02-06-2016,51.32509995,51.50480086,50.20780803,50.59846946,14031000
03-06-2016,51.41885376,51.41885376,50.91099869,51.19226942,10637600
06-06-2016,50.50470352,50.67659549,49.65306158,50.19998812,20261700
07-06-2016,51.00475693,51.37979453,50.47345713,50.50471076,13193500
08-06-2016,50.83285522,51.36415492,50.81723139,51.13757061,9924100
09-06-2016,50.98129272,51.16099952,50.72345487,50.73126977,9428000
10-06-2016,50.59064865,50.70784826,50.2156111,50.62190228,10817800
13-06-2016,49.8796463,50.05935018,49.67650369,49.94996547,16678400
14-06-2016,49.43428802,50.2703001,49.42647313,49.59836508,14314900
15-06-2016,48.50452423,49.59056252,48.1919939,48.97331675,19509300
16-06-2016,48.4185791,49.20771389,48.37169866,48.76236009,16982100
17-06-2016,48.61390686,48.67641114,47.58256098,48.01228793,16791200
20-06-2016,48.66077805,48.99674705,48.38731629,48.67640486,15751500
21-06-2016,48.73110199,49.88745937,48.70766326,49.57493204,12213200
22-06-2016,49.18426514,49.22333068,48.55139267,49.01237319,11611600
23-06-2016,48.99674606,49.77806877,48.97330734,49.18426482,12643500
24-06-2016,50.04372406,50.12185514,49.6374329,49.77025931,16583600
27-06-2016,46.56684113,48.20762091,46.36369849,47.25440607,44108700
28-06-2016,45.01200485,45.90271233,44.57446303,45.8714587,37300700
29-06-2016,46.50432205,46.52776078,45.5198539,46.24648416,29088700
30-06-2016,47.81695938,47.8247713,46.87937136,47.16064806,21483000
01-07-2016,48.5513916,48.59045714,47.67631102,48.15291834,21343600
05-07-2016,48.2364502,48.82700421,48.15771086,48.55141354,14217800
06-07-2016,46.88996506,47.71673967,46.53563222,47.59863073,23357700
07-07-2016,47.39391327,47.47265558,46.2679237,46.46477498,20429800
08-07-2016,47.70100403,48.14194898,47.37029231,47.65375864,13771400
11-07-2016,48.68525696,48.9529718,48.29155442,48.29155442,16998800
12-07-2016,49.03171158,49.56714724,48.92934808,49.14982053,13151400
13-07-2016,49.76400375,50.04747008,49.51990709,49.63014332,16588100
14-07-2016,49.7325058,49.94510553,49.32305479,49.66951495,18526900
15-07-2016,50.48840714,51.16557587,50.43328903,50.97659436,28985900
18-07-2016,50.53565598,51.02384927,50.08683534,50.98447661,17607100
19-07-2016,50.36242676,50.70888691,50.31518438,50.49628418,10824400
20-07-2016,50.28368759,50.47266312,49.96872437,50.08683633,9737400
21-07-2016,50.33880615,50.57503008,50.16557608,50.4805393,10411100
22-07-2016,50.14982605,50.53565584,50.10258367,50.39392269,9808700
25-07-2016,50.42542648,50.46479314,50.0789663,50.31519024,8195700
26-07-2016,50.29156494,50.52778588,50.14195905,50.37817999,8168300
27-07-2016,50.49628067,50.59864717,50.16557201,50.37817172,8067800
28-07-2016,50.65377045,50.93723676,50.44116771,50.45691918,11806800
29-07-2016,50.47266769,50.54353728,50.17345591,50.39392838,10013400
01-08-2016,50.37029648,50.62226583,50.19706643,50.23643607,13210400
02-08-2016,50.23643875,50.63801398,50.08683288,50.51203231,11422600
03-08-2016,50.11833572,50.40180204,49.90573599,50.07109034,13550000
04-08-2016,50.91360855,50.92147828,50.11832784,50.14982176,13122300
05-08-2016,50.8348732,51.03960022,50.60652499,50.77975508,9873000
08-08-2016,52.20495987,52.26007799,51.23644897,51.29156708,20752700
09-08-2016,52.04747009,52.35455757,51.84274311,52.0238489,11359200
10-08-2016,51.8663826,52.18921561,51.72464942,52.11047629,10097000
11-08-2016,51.40181351,52.02386437,51.30732872,51.90575238,11556100
12-08-2016,51.54353714,51.72464296,51.19707697,51.39392825,9604500
15-08-2016,51.43329239,51.45691358,51.07108682,51.15770185,7685400
16-08-2016,51.74825287,51.83486789,51.54352591,51.6222652,8371600
17-08-2016,51.74037933,51.93723057,51.37029804,51.4647888,10128900
18-08-2016,51.88211823,51.9529878,51.60652766,51.81125465,11868100
19-08-2016,51.92935944,51.96085636,51.59865076,51.66952034,9313600
22-08-2016,51.8584938,51.89786646,51.35455509,51.74825759,9084900
23-08-2016,51.81125641,51.87424425,51.50416891,51.77188375,9055600
24-08-2016,51.78762436,52.23644497,51.77975463,52.02384826,8949600
25-08-2016,51.92935944,52.14983789,51.78762629,51.96085636,10167200
26-08-2016,52.02385712,52.07897524,51.80338464,51.89787542,9978700
29-08-2016,52.14196396,52.66164817,51.85062192,52.228579,14038600
30-08-2016,52.71676254,52.83487449,52.33093577,52.35455696,14583100
31-08-2016,53.14984894,53.22858825,52.71677369,52.71677369,13791200
01-09-2016,53.14984894,53.36244569,52.64591011,53.11835201,14952300
02-09-2016,52.9214859,53.32306411,52.48054105,53.26007027,12226500
06-09-2016,53.14195633,53.2128259,52.74038415,53.07109277,13720700
07-09-2016,53.10260773,53.18922278,52.5277993,53.14985012,16649400
08-09-2016,52.88212967,53.2207081,52.72464504,52.88212967,10070400
09-09-2016,52.9529953,53.29157975,52.75614402,52.92937411,12253000
12-09-2016,52.48054886,53.09472385,52.47267313,52.77976062,19686900
13-09-2016,52.80337143,52.99235293,51.77974865,52.07896035,16453000
14-09-2016,52.38606262,52.64590776,51.8270057,52.05535391,18876100
15-09-2016,52.28370667,52.95299989,52.13409775,52.18134014,12648600
16-09-2016,52.47267151,52.70101969,52.03959633,52.19708095,12531300
19-09-2016,51.82699203,52.17345213,51.52778033,52.03958872,25161500
20-09-2016,52.1183548,52.47268475,51.85063389,52.08685787,13466900
21-09-2016,52.33094788,52.63803542,52.15771777,52.5592961,10092200
22-09-2016,52.63016129,52.85850952,52.21283749,52.63016129,14116800
23-09-2016,53.06324768,53.08686888,52.63017232,52.74828433,12781700
26-09-2016,52.9529953,53.46480984,52.89787718,53.06323154,13967400
27-09-2016,51.79549789,52.59865433,51.60652238,52.44116973,16408100
28-09-2016,52.25220871,52.29158137,51.26795223,51.50417618,13711400
29-09-2016,52.52779007,52.57503245,51.96085747,52.42542958,11278000
30-09-2016,51.69313812,52.92148797,51.45691423,52.51990975,18727200
03-10-2016,52.43330765,52.80338904,52.03173533,52.03173533,21680100
04-10-2016,52.37030411,52.69313701,52.17345287,52.24431643,14901700
05-10-2016,52.82240677,53.28242319,52.42584214,52.51308685,17226900
06-10-2016,53.68689728,53.98828408,52.98101304,53.05239174,16280000
07-10-2016,53.82966232,53.90897401,53.17929685,53.71862476,17485000
10-10-2016,54.02000809,54.07552687,53.45688731,53.76620709,18497000
11-10-2016,54.44036865,54.77348135,54.11518894,54.20242756,13027500
12-10-2016,54.17864609,54.58314362,53.87725921,54.32934255,15657100
13-10-2016,54.03588104,54.40071969,53.97243532,54.13899169,11899800
14-10-2016,53.72654724,53.82965787,52.99687014,53.50447213,17890000
17-10-2016,53.55207062,54.74969717,53.37758731,54.56728088,24163800
18-10-2016,53.27447891,53.76622112,52.93343317,53.47276118,14963400
19-10-2016,53.69483566,54.09933318,53.56793816,53.81380623,11870300
20-10-2016,54.2103653,54.32933585,53.78207491,53.78207491,12705800
21-10-2016,54.13898468,54.47209739,53.88518365,53.99622122,14122000
24-10-2016,54.3214035,54.35312939,53.69483087,53.78207554,12175700
25-10-2016,54.6227951,54.76555856,54.3293352,54.70210679,10197100
26-10-2016,54.567276,54.67038059,54.23415723,54.63072172,9945100
27-10-2016,54.8290062,54.92418385,54.22623251,54.22623251,9801300
28-10-2016,54.90831375,55.33659801,54.80520313,55.1145229,14210700
31-10-2016,54.81314087,55.16211953,54.30553884,55.14625357,12766500
01-11-2016,54.93211746,55.18591851,54.90832456,55.06694794,14336300
02-11-2016,54.70209885,55.34453129,54.19449686,55.10659626,15564500
03-11-2016,54.47210693,54.60693743,53.94071189,54.44831403,12449800
04-11-2016,54.23417282,54.87661159,54.10727529,54.6148775,10369700
07-11-2016,53.74242401,54.3769236,53.64724635,54.32140481,13571300
08-11-2016,55.42385101,55.49523577,54.72589969,54.78935146,16515100
09-11-2016,55.54283142,55.95526195,54.91625869,55.28109736,17531700
10-11-2016,58.09667969,58.81049676,56.56594099,56.67697853,50948400
11-11-2016,60.79334259,61.26921881,58.86603877,58.86603877,56192300
14-11-2016,60.82507706,60.84886996,60.09539363,60.51575717,27574300
15-11-2016,63.06167984,63.79928995,61.26920685,61.26920685,46130700
16-11-2016,62.94272232,62.98238119,61.68957696,62.15752625,28126300
17-11-2016,61.38820267,62.141673,60.97577209,62.03856838,26054900
18-11-2016,61.87990952,62.22888814,61.54679685,61.80853082,19306700
21-11-2016,61.63406372,62.19718467,61.50716621,61.832346,19770000
22-11-2016,61.90372467,61.99889628,61.3009449,61.8640658,11983500
23-11-2016,62.28443527,62.30822818,61.67372845,62.14167177,14410100
25-11-2016,62.54616165,62.84754853,61.77682545,62.55409464,13373700
28-11-2016,62.52237701,63.01411325,62.23685001,62.73651924,6185700
29-11-2016,62.11786652,62.55408991,61.87992538,62.00682893,13007200
30-11-2016,62.59374237,62.7840977,62.17338495,62.17338495,14144100
01-12-2016,63.58513641,63.87066327,63.2123649,63.38685421,25351900
02-12-2016,64.87002563,65.25865717,63.965859,63.965859,23823600
05-12-2016,64.7193222,64.90174453,64.16413435,64.87795163,16931500
06-12-2016,66.03594208,66.05973499,65.26660575,65.27453873,18529800
07-12-2016,66.37696838,66.47213999,65.37762414,66.30558363,16130000
08-12-2016,66.67835999,66.6942199,65.71074156,66.26593554,18996900
09-12-2016,67.5111618,67.81254873,66.57526908,66.80527728,20844900
12-12-2016,67.80458069,67.81251367,66.733858,67.43180918,14567200
13-12-2016,67.20183563,68.0425506,66.85285687,67.70150482,14511300
14-12-2016,67.22562408,67.94736842,66.4800808,67.40011345,16669000
15-12-2016,67.20183563,68.30428467,66.43249939,66.52767101,22622600
16-12-2016,68.20909882,68.59773036,67.33665806,67.73322259,19438900
19-12-2016,67.36840057,68.43912385,67.32874169,68.43912385,23008500
20-12-2016,67.75702667,67.76495966,66.77354818,67.25735746,21685100
21-12-2016,68.62944031,68.63737329,67.8521774,68.04252664,14587300
22-12-2016,68.80397034,68.85155616,68.23291624,68.55016919,11400500
23-12-2016,68.91498566,69.13706083,68.37565764,68.55807999,13924200
27-12-2016,69.04189301,69.12120471,68.52635786,69.00223413,10759400
28-12-2016,69.10533142,69.12913038,68.80394456,69.0418857,6946400
29-12-2016,68.60567474,69.31155924,68.48670416,69.12914291,9455600
