Date,Open,High,Low,Close/Last,Volume
07-08-2015,$21.7175,$21.7995,$21.4415,$21.485,47608520
09-08-2015,$25.4345,$25.9175,$25.4257,$25.877,76116180
10-08-2015,$26.8355,$26.9693,$25.9945,$26.658,93329780
12-08-2015,$33.1565,$33.9995,$32.9895,$33.8665,72927940
06-09-2015,$21.148,$21.3745,$20.957,$21.274,45738200
07-09-2015,$21.745,$21.936,$21.7075,$21.7195,45337020
09-09-2015,$26.20,$26.4975,$25.753,$25.8445,86973700
10-09-2015,$26.724,$27.0895,$26.5135,$26.99,70660860
11-09-2015,$32.9325,$33.0978,$32.3924,$32.7745,80859820
12-09-2015,$33.90,$33.95,$32.784,$33.2395,103009760
06-10-2015,$21.323,$21.61,$21.283,$21.5385,43408500
07-10-2015,$22.0245,$22.236,$21.95,$22.1755,47963200
08-10-2015,$26.426,$26.6138,$26.15,$26.20,52172020
09-10-2015,$25.7575,$26.3065,$25.739,$26.112,51361520
11-10-2015,$32.5505,$33.00,$32.3631,$32.984,69565640
12-10-2015,$33.2795,$33.4263,$32.978,$33.116,68930460
06-11-2015,$21.6145,$21.9445,$21.5735,$21.6485,58439380
08-11-2015,$26.1825,$26.449,$26.10,$26.373,53430620
09-11-2015,$26.0535,$26.472,$26.0303,$26.472,64497000
11-11-2015,$33.1625,$33.798,$33.1625,$33.6625,107568060
12-11-2015,$32.5615,$32.894,$31.981,$32.0075,109194740
06-12-2015,$21.5625,$21.618,$21.413,$21.496,41053980
08-12-2015,$26.1875,$26.375,$25.653,$26.2955,80265520
10-12-2015,$26.998,$27.541,$26.99,$27.5095,55455620
11-12-2015,$33.65,$33.782,$33.211,$33.28,85349080
02-01-2016,$28.9075,$29.09,$28.5155,$28.7405,126758520
03-01-2016,$27.8145,$28.9625,$27.80,$28.952,100493080
04-01-2016,$29.5245,$29.9515,$29.415,$29.925,58283520
06-01-2016,$36.045,$36.3215,$35.911,$35.972,65209720
07-01-2016,$35.866,$36.40,$35.827,$36.284,58361220
08-01-2016,$37.9935,$38.525,$37.853,$38.387,71446420
09-01-2016,$38.545,$38.602,$38.3375,$38.531,35815020
11-01-2016,$39.95,$40.042,$38.8357,$39.2705,106002420
12-01-2016,$37.6205,$37.6685,$36.9015,$37.1825,93015220
02-02-2016,$28.50,$28.578,$27.5045,$27.605,125952680
03-02-2016,$29.0875,$29.25,$28.685,$29.0105,91589220
05-02-2016,$33.196,$34.275,$33.1013,$34.1925,131348900
06-02-2016,$36.0485,$36.414,$35.775,$36.412,60446420
08-02-2016,$38.1905,$38.2505,$37.851,$38.029,71936160
09-02-2016,$38.7055,$38.80,$38.585,$38.622,43364760
11-02-2016,$39.1965,$39.2375,$38.1775,$38.278,99626220
12-02-2016,$37.17,$37.4245,$36.835,$37.017,71131040
02-03-2016,$27.675,$27.80,$26.095,$26.5535,200866000
03-03-2016,$28.898,$28.9933,$28.6555,$28.8745,54755260
05-03-2016,$33.868,$34.015,$33.5215,$33.566,98345680
06-03-2016,$36.337,$36.35,$35.9215,$36.277,67252200
08-03-2016,$37.853,$37.9445,$37.6125,$37.732,71590460
10-03-2016,$41.80,$41.993,$41.5625,$41.837,55280200
11-03-2016,$38.2525,$38.85,$38.20,$38.3515,77344100
01-04-2016,$32.8145,$32.8858,$31.3755,$31.8495,186029180
02-04-2016,$26.25,$26.9495,$25.961,$26.813,123806560
03-04-2016,$29.0535,$29.07,$28.5533,$28.757,68274840
04-04-2016,$29.95,$29.975,$29.5275,$29.6595,49391020
05-04-2016,$33.1295,$33.70,$33.107,$33.545,92639760
08-04-2016,$37.685,$38.25,$37.5175,$38.0385,63537160
10-04-2016,$42.0455,$42.1183,$41.513,$41.7015,58976800
11-04-2016,$38.1395,$38.30,$37.6615,$37.7525,102307960
01-05-2016,$32.343,$32.3455,$31.3825,$31.6895,116281260
02-05-2016,$26.464,$26.4725,$24.9595,$25.1065,193673700
04-05-2016,$29.5385,$29.6735,$29.2625,$29.307,45594260
05-05-2016,$33.6655,$33.8245,$32.80,$32.9545,97543580
07-05-2016,$36.14,$36.478,$35.9805,$36.405,48524080
08-05-2016,$38.2405,$38.4235,$38.1545,$38.299,54045320
10-05-2016,$41.90,$42.2835,$41.806,$42.218,69132720
12-05-2016,$37.25,$38.0745,$37.10,$37.968,86094560
01-06-2016,$31.10,$31.9895,$31.0155,$31.6325,106390520
04-06-2016,$29.376,$30.1195,$29.375,$30.104,56932920
05-06-2016,$32.8025,$33.8475,$32.8005,$33.6975,87249100
06-06-2016,$36.325,$36.575,$36.221,$36.3365,53910620
07-06-2016,$36.2855,$36.8885,$36.129,$36.8805,78597800
09-06-2016,$38.702,$39.474,$38.511,$39.4435,74330820
10-06-2016,$42.185,$42.3605,$42.03,$42.083,53626700
12-06-2016,$38.1995,$38.412,$37.8625,$38.236,75847580
01-07-2016,$31.09,$31.50,$30.2605,$30.397,140817720
03-07-2016,$28.677,$28.6815,$27.7775,$28.14,98570380
04-07-2016,$29.938,$29.98,$29.454,$29.5715,63718240
06-07-2016,$36.4945,$36.50,$36.0275,$36.187,54613860
07-07-2016,$36.9665,$36.9775,$36.5815,$36.8285,58786080
09-07-2016,$39.4765,$39.5395,$39.2165,$39.224,48449060
10-07-2016,$42.2895,$42.2975,$41.8725,$41.9715,48462240
11-07-2016,$38.582,$39.3866,$38.547,$39.2465,119546760
12-07-2016,$38.2275,$38.521,$37.791,$38.521,73583060
01-08-2016,$30.983,$31.207,$30.30,$30.3525,110055140
02-08-2016,$24.3235,$24.675,$23.7605,$24.405,196326620
03-08-2016,$27.8935,$28.5675,$27.737,$28.013,94543020
04-08-2016,$29.716,$29.893,$29.45,$29.73,51806520
06-08-2016,$36.32,$36.471,$36.08,$36.332,44435540
07-08-2016,$37.007,$37.305,$36.90,$37.2905,68543940
08-08-2016,$38.3405,$38.35,$38.0508,$38.328,39626740
09-08-2016,$39.1945,$39.325,$39.072,$39.203,40558300
11-08-2016,$39.2485,$39.587,$38.955,$39.3875,67647000
12-08-2016,$38.5935,$38.6895,$38.2595,$38.3665,63740940
02-09-2016,$23.9005,$24.919,$23.70,$24.1035,141118420
03-09-2016,$27.978,$28.0175,$27.5063,$27.9735,87496500
05-09-2016,$33.6975,$34.349,$33.5705,$33.9875,79486480
06-09-2016,$36.155,$36.4455,$36.115,$36.3825,43385180
08-09-2016,$38.3695,$38.63,$38.345,$38.4155,37497800
09-09-2016,$38.968,$39.05,$38.0055,$38.007,84938760
11-09-2016,$38.20,$38.875,$38.0045,$38.594,171103540
12-09-2016,$38.50,$38.5125,$38.267,$38.433,49287120
02-10-2016,$24.588,$25.233,$24.30,$24.524,135262700
03-10-2016,$28.337,$28.35,$27.395,$27.9465,78351240
05-10-2016,$34.70,$35.2275,$34.675,$35.1535,121870140
06-10-2016,$36.1175,$36.249,$35.7105,$35.8955,68417680
08-10-2016,$38.49,$38.605,$38.3095,$38.428,32028240
10-10-2016,$42.1625,$42.26,$42.0135,$42.0855,36394480
11-10-2016,$38.9405,$38.9415,$35.885,$37.119,254666400
01-11-2016,$30.624,$30.9925,$29.9285,$30.887,97482700
02-11-2016,$24.5585,$25.465,$24.20,$25.191,147808220
03-11-2016,$28.3475,$28.503,$28.1365,$28.4805,75384360
04-11-2016,$29.807,$30.20,$29.7455,$29.7965,54019940
05-11-2016,$35.2895,$35.95,$35.0825,$35.6615,146559120
07-11-2016,$37.50,$37.795,$37.35,$37.689,63807160
08-11-2016,$38.497,$38.6875,$38.456,$38.562,40344780
10-11-2016,$42.051,$42.0645,$41.4175,$41.55,71692960
11-11-2016,$36.7865,$37.163,$36.445,$36.9505,132200440
01-12-2016,$31.2625,$31.2995,$30.6121,$30.8945,94113020
02-12-2016,$25.535,$25.8375,$25.0747,$25.354,107423600
04-12-2016,$29.92,$30.203,$29.6155,$30.1585,52744820
05-12-2016,$35.869,$36.1225,$35.5755,$35.8965,100760600
07-12-2016,$37.843,$37.867,$37.0165,$37.4105,112162220
08-12-2016,$38.423,$38.6575,$38.4211,$38.628,31241660
09-12-2016,$37.8675,$38.633,$37.80,$38.5745,62377580
10-12-2016,$41.70,$41.8833,$41.505,$41.7045,47473480
12-12-2016,$38.32,$38.3445,$37.86,$38.006,59177380
02-01-2017,$41.4605,$41.689,$41.247,$41.6175,76626380
03-01-2017,$42.6525,$42.7415,$42.4505,$42.654,55163380
05-01-2017,$46.39,$47.72,$46.39,$47.4115,109189080
06-01-2017,$49.9295,$49.9495,$49.5685,$49.7975,49028140
08-01-2017,$49.8055,$50.32,$49.579,$49.8095,90559580
09-01-2017,$49.21,$49.225,$48.8438,$48.9125,50675580
11-01-2017,$55.27,$55.4485,$54.837,$55.184,74863780
12-01-2017,$58.6025,$58.9825,$57.60,$58.1175,82023500
02-02-2017,$41.8295,$42.1245,$41.413,$41.9975,140861900
03-02-2017,$42.654,$42.741,$42.364,$42.4455,42600200
05-02-2017,$47.3323,$47.505,$47.0707,$47.347,76291780
06-02-2017,$49.9495,$50.424,$49.7835,$50.3365,74989780
08-02-2017,$50.0885,$50.1605,$49.0865,$49.7945,81225400
10-02-2017,$48.20,$48.3653,$47.606,$47.9595,48511700
11-02-2017,$54.8905,$55.0968,$54.3435,$54.711,73668940
01-03-2017,$37.896,$37.938,$37.385,$37.6835,70397540
02-03-2017,$40.336,$40.915,$40.20,$40.51,217112200
03-03-2017,$42.36,$42.5993,$42.3135,$42.494,38963900
04-03-2017,$44.40,$44.6745,$44.271,$44.5755,68379960
05-03-2017,$47.30,$47.30,$46.795,$47.0515,71562160
07-03-2017,$48.6395,$48.7245,$47.55,$47.683,58182160
08-03-2017,$49.9735,$49.975,$49.2295,$49.346,65053980
10-03-2017,$47.90,$48.1845,$47.5185,$47.855,53285800
11-03-2017,$54.5575,$55.634,$54.426,$55.58,74782820
01-04-2017,$37.9195,$37.984,$37.71,$37.859,50105920
04-04-2017,$44.575,$45.4269,$44.514,$45.3415,99534720
05-04-2017,$47.2375,$47.25,$46.7108,$46.8765,48269720
08-04-2017,$49.484,$49.5836,$49.10,$49.379,54534780
10-04-2017,$47.7105,$48.3895,$47.7025,$48.2725,50370180
12-04-2017,$58.6925,$58.76,$56.40,$56.6975,118539400
01-05-2017,$38.0775,$39.12,$38.0128,$39.0225,116403900
04-05-2017,$45.541,$46.186,$45.281,$45.464,149944580
05-05-2017,$47.026,$47.0395,$46.515,$46.7075,57279560
06-05-2017,$50.3615,$50.6605,$50.1755,$50.567,54345660
07-05-2017,$48.0765,$48.75,$47.7625,$48.57,72975300
09-05-2017,$48.77,$48.8385,$48.0185,$48.2635,59930020
10-05-2017,$48.50,$49.0755,$48.482,$49.0425,64401600
12-05-2017,$56.413,$57.9635,$56.237,$57.0785,81496920
01-06-2017,$39.118,$39.972,$38.924,$39.7995,119623380
02-06-2017,$40.49,$40.536,$40.15,$40.382,76545680
03-06-2017,$42.2615,$42.4245,$42.056,$42.3305,52182780
04-06-2017,$45.69,$45.8595,$44.7246,$44.914,126763660
06-06-2017,$50.60,$50.825,$50.0625,$50.15,66837100
07-06-2017,$48.233,$48.72,$47.951,$48.257,65148640
09-06-2017,$48.416,$48.592,$48.03,$48.39,42507420
10-06-2017,$48.782,$49.7875,$48.782,$49.479,74948160
11-06-2017,$55.4575,$56.2705,$55.4385,$56.033,66620640
12-06-2017,$56.8995,$57.7945,$56.804,$57.6175,55550480
02-07-2017,$40.4655,$40.808,$40.375,$40.625,69276840
03-07-2017,$42.274,$42.423,$42.1875,$42.301,44924320
04-07-2017,$44.9825,$45.0045,$44.4655,$44.744,74167340
06-07-2017,$50.2975,$50.5125,$50.10,$50.5035,56377600
07-07-2017,$48.4775,$49.0055,$48.457,$48.938,51795560
08-07-2017,$49.5325,$49.75,$49.357,$49.6135,53403740
09-07-2017,$48.70,$49.0295,$48.6275,$48.9735,51250340
11-07-2017,$56.237,$56.53,$55.875,$56.1585,53682500
12-07-2017,$57.8295,$58.1595,$57.55,$57.9895,50176260
02-08-2017,$40.6345,$41.074,$40.625,$40.9855,57121160
03-08-2017,$42.40,$42.6535,$42.3395,$42.525,45739480
05-08-2017,$47.0475,$47.4525,$46.9605,$47.452,68139080
06-08-2017,$50.603,$50.6805,$50.3055,$50.5135,55135920
08-08-2017,$49.7175,$49.814,$49.2895,$49.492,57721240
09-08-2017,$48.955,$48.994,$48.1735,$48.295,51780760
11-08-2017,$56.141,$56.777,$55.9555,$56.644,51519120
12-08-2017,$58.52,$58.6395,$57.855,$58.10,59585560
01-09-2017,$39.90,$40.0887,$39.5885,$39.846,68857280
02-09-2017,$41.08,$41.25,$40.9855,$41.068,49649280
03-09-2017,$42.55,$42.82,$42.5155,$42.65,40878640
05-09-2017,$47.64,$47.8945,$47.51,$47.641,65127140
06-09-2017,$50.625,$50.6495,$46.35,$48.9155,152680760
08-09-2017,$49.13,$49.40,$48.7635,$49.1005,71362400
10-09-2017,$49.662,$49.925,$49.375,$49.5495,58721460
11-09-2017,$56.298,$56.481,$55.7885,$56.4565,74589160
01-10-2017,$39.83,$39.90,$39.4772,$39.795,51152800
02-10-2017,$41.191,$41.40,$41.1425,$41.373,48556340
03-10-2017,$42.85,$42.8675,$42.586,$42.623,48685080
04-10-2017,$44.9815,$45.4255,$44.95,$45.352,63619980
05-10-2017,$47.675,$47.6875,$47.25,$47.4475,41866680
07-10-2017,$49.25,$49.972,$49.175,$49.8235,70319360
08-10-2017,$48.8148,$48.993,$47.734,$47.846,112003640
10-10-2017,$49.8335,$49.8975,$49.005,$49.36,61658580
11-10-2017,$56.305,$56.5875,$56.203,$56.2675,43573400
01-11-2017,$39.683,$39.975,$39.4755,$39.951,59725340
04-11-2017,$45.352,$45.562,$44.875,$45.118,60166140
05-11-2017,$47.2555,$47.5145,$47.0388,$47.381,43813560
07-11-2017,$49.65,$49.7995,$49.186,$49.7065,59568440
08-11-2017,$48.00,$48.5195,$47.569,$48.3995,69292300
09-11-2017,$48.723,$49.097,$48.711,$48.898,43439960
10-11-2017,$49.5635,$49.775,$49.3348,$49.75,46701240
12-11-2017,$58.23,$58.495,$57.85,$58.446,47201360
01-12-2017,$40.0155,$40.7065,$39.975,$40.682,97315960
04-12-2017,$45.1545,$45.2045,$44.7625,$44.8115,49031500
05-12-2017,$47.725,$48.1395,$47.5765,$48.0675,72452780
06-12-2017,$48.35,$48.7975,$47.25,$48.2455,188741220
07-12-2017,$50.0325,$50.4275,$49.905,$50.3255,72104540
09-12-2017,$49.1635,$49.2336,$48.7759,$49.129,49511140
10-12-2017,$49.8405,$50.422,$49.62,$50.0465,81661520
12-12-2017,$58.3255,$58.68,$58.0805,$58.254,44176240
02-01-2018,$72.25,$72.994,$69.2571,$69.50,179700800
03-01-2018,$75.68,$75.9245,$73.25,$74.6725,136409240
05-01-2018,$78.161,$79.25,$77.609,$79.113,91033220
06-01-2018,$81.8515,$82.3365,$81.7545,$82.077,66049320
08-01-2018,$89.20,$89.9218,$88.801,$89.8585,82782880
10-01-2018,$101.0995,$101.6595,$100.18,$100.218,69154500
11-01-2018,$81.1765,$83.5223,$79.922,$83.2765,161080900
01-02-2018,$58.60,$59.50,$58.5255,$59.4505,53479160
02-02-2018,$73.8695,$74.90,$70.70,$71.4975,220286800
03-02-2018,$73.455,$75.0525,$72.7505,$75.0125,131479460
04-02-2018,$70.881,$71.0679,$67.75,$68.5995,208651200
05-02-2018,$79.049,$79.425,$78.318,$78.484,85044600
07-02-2018,$84.135,$85.6945,$83.903,$85.689,63612800
08-02-2018,$89.4385,$91.828,$89.30,$91.7165,86758220
10-02-2018,$99.9995,$100.6695,$98.2885,$98.5655,107218480
11-02-2018,$83.9295,$84.872,$82.5915,$83.2765,138652880
01-03-2018,$59.415,$60.2745,$59.415,$60.21,61883500
04-03-2018,$69.569,$70.70,$67.7665,$69.6025,204258800
05-03-2018,$78.0005,$78.74,$77.301,$78.6038,84717700
07-03-2018,$86.198,$86.25,$84.624,$84.698,43545520
08-03-2018,$91.8872,$92.05,$91.0751,$91.1645,69094360
10-03-2018,$99.085,$99.485,$97.4905,$97.638,103344480
12-03-2018,$88.473,$88.917,$86.50,$88.618,136808240
01-04-2018,$60.25,$60.7935,$60.233,$60.4795,60319940
04-04-2018,$67.912,$70.7695,$67.644,$70.5285,138849700
05-04-2018,$78.1225,$79.245,$78.1095,$79.0475,68281760
06-04-2018,$82.445,$83.284,$82.2745,$83.2635,63567740
09-04-2018,$101.325,$102.525,$100.65,$101.9755,114062560
10-04-2018,$97.45,$97.80,$94.8285,$95.471,144810980
12-04-2018,$87.80,$88.5169,$83.25,$83.42,173068320
01-05-2018,$60.8755,$61.457,$60.50,$61.457,70725980
02-05-2018,$70.131,$72.949,$66.036,$69.50,228450400
03-05-2018,$74.712,$76.269,$74.05,$76.1805,103842380
04-05-2018,$72.0995,$72.9779,$71.3535,$72.5875,126110260
06-05-2018,$83.6495,$84.95,$83.503,$84.8175,94665500
07-05-2018,$85.269,$85.5345,$84.1075,$84.9865,59480940
09-05-2018,$101.9055,$102.019,$99.4945,$99.741,163942340
10-05-2018,$95.8995,$96.454,$93.1415,$94.4825,136324260
11-05-2018,$82.8785,$82.9045,$79.818,$81.39,112314980
02-06-2018,$68.073,$72.1995,$67.5895,$72.142,218751000
03-06-2018,$76.66,$77.1065,$76.40,$76.882,88662100
04-06-2018,$71.4985,$72.6251,$70.013,$70.2615,116775160
06-06-2018,$85.2255,$85.725,$84.3235,$84.7875,109320640
07-06-2018,$84.80,$85.7634,$84.5835,$85.5315,51729000
08-06-2018,$91.2905,$92.3885,$90.946,$92.3875,67679420
09-06-2018,$100.3253,$100.375,$96.7605,$97.9155,149461720
11-06-2018,$80.9175,$83.25,$80.7275,$82.1405,84121860
12-06-2018,$80.7435,$85.0525,$80.4925,$84.9595,174023940
02-07-2018,$72.45,$73.0495,$70.7575,$70.839,142522560
03-07-2018,$76.326,$77.295,$76.1255,$77.25,83296580
05-07-2018,$79.4669,$80.3475,$79.3915,$80.007,75867520
06-07-2018,$84.9279,$84.995,$83.8053,$84.465,75122560
08-07-2018,$92.7265,$93.486,$92.3134,$93.124,66655780
09-07-2018,$96.9355,$98.76,$96.8675,$97.6035,97139640
11-07-2018,$83.65,$87.9615,$83.2038,$87.7745,163335540
12-07-2018,$85.2535,$85.9463,$81.273,$81.4565,150178780
01-08-2018,$61.80,$62.654,$61.6015,$62.3435,85402420
02-08-2018,$71.4838,$71.6876,$67.497,$67.525,169927100
03-08-2018,$77.50,$77.744,$77.2625,$77.593,77658080
05-08-2018,$79.75,$79.844,$79.1255,$79.6195,60670520
06-08-2018,$84.056,$84.472,$83.6505,$84.1995,58980400
08-08-2018,$93.05,$94.5755,$92.725,$94.326,78449240
10-08-2018,$93.70,$95.0998,$91.5331,$93.221,146936560
11-08-2018,$87.75,$89.20,$86.2555,$87.7455,130406900
01-09-2018,$62.845,$62.9665,$62.088,$62.635,73144860
02-09-2018,$68.6745,$69.175,$63.2965,$66.98,282573400
03-09-2018,$78.175,$78.947,$77.954,$78.9445,90173000
04-09-2018,$71.2515,$71.924,$70.1286,$70.304,83871280
05-09-2018,$80.00,$80.40,$79.60,$80.40,72573220
07-09-2018,$86.2025,$86.978,$85.8115,$86.951,58523880
08-09-2018,$94.10,$95.7285,$93.874,$94.926,96887260
10-09-2018,$92.9995,$94.8338,$92.616,$93.516,94648600
11-09-2018,$86.625,$87.196,$85.0935,$85.6215,117841160
01-10-2018,$62.2575,$62.7165,$61.8615,$62.7165,53596640
04-10-2018,$71.5995,$71.919,$70.785,$71.811,85167160
05-10-2018,$80.4237,$80.78,$80.172,$80.454,55707880
07-10-2018,$86.9265,$87.50,$86.55,$87.1535,59546200
08-10-2018,$94.4255,$94.975,$93.9106,$94.315,72474680
09-10-2018,$98.55,$98.652,$96.5758,$96.9505,89621820
10-10-2018,$92.8945,$92.928,$87.7205,$87.7625,217579800
12-10-2018,$81.192,$82.8995,$79.5435,$82.0515,149343180
01-11-2018,$62.987,$63.8385,$62.823,$63.834,62080620
04-11-2018,$71.972,$72.4388,$71.2445,$71.3525,70888980
05-11-2018,$80.5495,$80.555,$79.8946,$80.1455,45171660
06-11-2018,$84.0755,$84.7122,$84.0296,$84.456,46357620
07-11-2018,$86.8995,$87.848,$86.70,$87.75,63344180
09-11-2018,$96.4135,$99.444,$95.85,$99.3575,100335600
10-11-2018,$86.20,$87.77,$84.255,$85.968,277179400
12-11-2018,$83.90,$83.9734,$80.98,$82.162,124356660
01-12-2018,$63.6696,$65.288,$63.6696,$65.26,108690940
02-12-2018,$68.2335,$69.6905,$67.2005,$69.3115,134360740
03-12-2018,$79.63,$80.2665,$79.335,$79.9195,102922980
04-12-2018,$71.975,$72.606,$71.753,$72.425,62338780
06-12-2018,$84.65,$84.9755,$84.5762,$84.9375,44061120
07-12-2018,$88.2255,$89.90,$88.109,$89.831,90225480
09-12-2018,$99.70,$100.00,$98.122,$99.50,88146680
10-12-2018,$90.40,$90.4475,$87.1265,$89.4305,187705120
11-12-2018,$84.912,$85.4275,$81.5005,$81.8425,135273860
12-12-2018,$83.45,$85.2495,$83.0135,$83.177,131627120
02-01-2019,$81.944,$83.653,$81.1005,$81.3115,229682600
03-01-2019,$82.7565,$83.713,$82.55,$83.5865,93232360
04-01-2019,$90.0055,$90.7835,$89.9365,$90.7095,83469600
05-01-2019,$96.6545,$97.182,$95.5275,$95.576,62339280
07-01-2019,$96.149,$96.491,$95.733,$96.1095,64066940
08-01-2019,$93.586,$94.896,$92.2005,$92.766,94266220
10-01-2019,$87.30,$87.78,$86.4205,$86.7825,63409200
11-01-2019,$89.4005,$89.8723,$89.2605,$89.572,55807080
01-02-2019,$73.26,$77.668,$73.0465,$76.9565,157439340
04-02-2019,$90.551,$91.00,$90.2561,$90.699,68711120
05-02-2019,$95.6665,$96.0775,$94.0935,$95.041,79258300
07-02-2019,$95.969,$96.7395,$95.3315,$96.7155,53025980
08-02-2019,$92.2535,$92.3182,$90.401,$91.162,99124500
10-02-2019,$86.387,$86.4445,$85.25,$85.6615,66769520
12-02-2019,$90.22,$90.2775,$88.134,$89.08,78635000
01-03-2019,$76.0005,$76.90,$74.8555,$75.014,138684360
04-03-2019,$91.336,$91.50,$90.481,$91.035,78460860
05-03-2019,$97.45,$98.22,$96.80,$98.123,127631280
06-03-2019,$88.0005,$88.3145,$83.60,$84.6345,181974160
07-03-2019,$96.7945,$97.0795,$96.525,$96.95,33805880
09-03-2019,$88.50,$90.04,$88.40,$89.492,70937180
10-03-2019,$85.65,$86.25,$84.253,$86.221,72487420
12-03-2019,$88.00,$88.6435,$87.3615,$88.498,70591640
01-04-2019,$76.50,$79.70,$75.9155,$78.7695,183234020
02-04-2019,$81.15,$82.4815,$80.675,$81.6655,98226380
03-04-2019,$84.25,$85.4715,$83.718,$84.8085,123084740
04-04-2019,$91.0325,$91.4375,$90.21,$90.943,72280260
06-04-2019,$84.962,$86.541,$84.0445,$86.478,113582420
09-04-2019,$90.25,$90.3815,$89.8115,$90.031,46524560
10-04-2019,$86.301,$87.0288,$85.9615,$86.9825,49785540
11-04-2019,$90.0505,$90.753,$90.0505,$90.233,55438440
12-04-2019,$88.7005,$89.4545,$88.011,$88.0345,53614000
02-05-2019,$82.167,$83.263,$82.125,$82.9405,88872640
03-05-2019,$85.1475,$85.39,$84.4505,$84.6215,73359540
04-05-2019,$91.45,$91.929,$91.2595,$91.864,72569160
06-05-2019,$87.48,$87.60,$85.7626,$86.925,84795640
07-05-2019,$96.43,$97.295,$96.265,$97.1455,52567180
08-05-2019,$88.511,$89.4334,$87.439,$88.2565,121164240
09-05-2019,$91.0975,$92.10,$90.7788,$92.036,66503780
11-05-2019,$90.458,$90.5125,$89.70,$90.0855,37710860
12-05-2019,$88.175,$88.175,$87.00,$87.024,56557040
02-06-2019,$83.5375,$83.613,$81.667,$82.013,78617400
03-06-2019,$84.7985,$84.8875,$83.414,$83.4475,79699920
05-06-2019,$95.899,$97.95,$95.525,$97.5275,108356820
06-06-2019,$86.8855,$88.00,$86.3065,$87.718,73785440
08-06-2019,$89.6115,$89.6885,$87.67,$89.3915,101405160
09-06-2019,$91.911,$92.0325,$91.32,$91.6755,49938660
11-06-2019,$90.05,$90.125,$89.429,$89.7885,40595660
12-06-2019,$87.56,$87.72,$87.0065,$87.58,62399580
01-07-2019,$80.1155,$81.728,$79.4592,$81.4755,159434400
02-07-2019,$81.25,$81.2769,$79.6455,$80.7185,92105860
03-07-2019,$83.3685,$83.4877,$81.0255,$81.2975,98911280
05-07-2019,$96.9995,$97.455,$95.169,$96.05,118042680
06-07-2019,$88.185,$90.3127,$87.9745,$90.2015,96164920
08-07-2019,$88.6995,$89.9465,$87.85,$89.67,90537680
10-07-2019,$86.5815,$87.3915,$86.185,$86.633,43751960
11-07-2019,$90.188,$90.295,$89.174,$89.41,53021720
01-08-2019,$83.2345,$83.8305,$80.8305,$82.829,176615060
02-08-2019,$79.30,$79.4295,$78.3378,$79.411,112997760
03-08-2019,$80.2005,$81.136,$79.3285,$81.04,93198900
04-08-2019,$91.6615,$92.51,$91.2555,$92.493,74908560
05-08-2019,$95.9435,$96.7685,$95.50,$95.8885,81571360
07-08-2019,$96.706,$97.80,$96.4127,$97.616,57667420
08-08-2019,$90.30,$91.713,$89.9055,$91.6445,74024840
10-08-2019,$86.1245,$86.35,$85.25,$85.2755,52536800
11-08-2019,$89.3945,$89.494,$88.702,$89.294,42523960
01-09-2019,$82.649,$83.3899,$82.0698,$82.971,126670560
04-09-2019,$92.2745,$92.6545,$91.589,$91.792,74065660
05-09-2019,$95.00,$95.47,$93.80,$94.9935,106165260
07-09-2019,$97.39,$99.5005,$97.1737,$99.415,86913960
08-09-2019,$91.4475,$91.5546,$90.111,$90.379,57595400
