Date,Open,High,Low,Close/Last,Volume
07-06-2016,$95.03,$96.00,$93.55,$94.60,16278580
09-06-2016,$97.76,$100.32,$97.649,$100.09,9026070
10-06-2016,$104.97,$105.47,$103.88,$105.07,6585271
12-06-2016,$120.10,$124.79,$119.42,$124.57,11498380
01-07-2016,$116.36,$122.18,$112.29,$114.56,33608880
03-07-2016,$101.00,$101.79,$95.25,$95.49,23875100
04-07-2016,$104.31,$106.435,$103.60,$104.45,10767280
06-07-2016,$101.20,$101.63,$99.77,$99.89,6465575
07-07-2016,$94.70,$95.38,$93.18,$95.10,9906283
09-07-2016,$100.11,$100.19,$98.42,$99.15,6463245
10-07-2016,$103.98,$106.50,$103.5501,$104.82,8657947
11-07-2016,$124.26,$125.75,$123.37,$124.58,5822973
12-07-2016,$124.48,$125.75,$123.25,$125.39,8188570
01-08-2016,$116.33,$117.72,$111.10,$111.39,18025770
02-08-2016,$80.57,$84.70,$79.95,$83.32,25007100
03-08-2016,$95.00,$98.28,$94.50,$96.23,14773970
04-08-2016,$105.12,$105.326,$102.82,$103.81,7842263
06-08-2016,$100.02,$100.28,$97.60,$97.86,9411635
07-08-2016,$96.00,$97.41,$95.30,$97.06,8330158
08-08-2016,$95.91,$95.93,$94.00,$95.11,10128340
09-08-2016,$99.23,$100.05,$98.82,$99.66,5199596
11-08-2016,$124.12,$125.81,$123.22,$124.34,4674424
12-08-2016,$125.40,$126.35,$122.16,$123.24,8985030
02-09-2016,$81.75,$88.40,$81.55,$86.13,25866630
03-09-2016,$96.82,$98.37,$95.00,$98.00,12281550
05-09-2016,$90.73,$91.828,$89.90,$90.54,9535874
06-09-2016,$97.22,$98.433,$96.664,$97.09,8922203
08-09-2016,$95.12,$95.81,$93.48,$93.99,9171694
09-09-2016,$99.06,$99.39,$96.50,$96.50,7355482
11-09-2016,$121.84,$123.65,$120.8611,$122.19,7704905
12-09-2016,$123.78,$124.30,$121.73,$122.88,4697522
02-10-2016,$89.00,$92.21,$87.42,$88.45,23124460
03-10-2016,$98.18,$99.74,$95.45,$97.36,16986580
05-10-2016,$91.14,$93.25,$91.09,$92.89,11172090
06-10-2016,$94.88,$95.35,$93.28,$93.75,12895820
08-10-2016,$94.40,$94.75,$92.95,$93.93,6487433
10-10-2016,$103.18,$104.53,$102.76,$103.33,6695571
11-10-2016,$122.76,$122.97,$113.70,$115.42,19693320
01-11-2016,$112.13,$116.79,$111.20,$114.97,21879520
02-11-2016,$87.42,$88.39,$82.911,$86.35,21791550
03-11-2016,$99.51,$99.60,$96.05,$97.66,15103650
04-11-2016,$104.04,$104.98,$102.62,$102.68,7441959
05-11-2016,$92.40,$92.59,$89.90,$90.02,11681150
07-11-2016,$96.19,$96.869,$94.30,$94.67,13250550
08-11-2016,$94.60,$96.33,$94.37,$95.89,8540386
10-11-2016,$102.31,$102.90,$99.86,$100.59,9027645
11-11-2016,$114.90,$116.63,$113.11,$114.78,11076290
01-12-2016,$116.11,$117.78,$115.08,$116.58,15085830
02-12-2016,$86.64,$89.72,$85.26,$87.40,19062710
04-12-2016,$103.15,$107.22,$102.21,$106.98,12406400
05-12-2016,$90.32,$90.41,$85.74,$87.74,20377210
07-12-2016,$95.07,$96.72,$94.09,$95.97,11593940
08-12-2016,$95.53,$96.83,$95.08,$96.59,6588515
09-12-2016,$95.91,$99.29,$95.71,$99.05,7707924
10-12-2016,$100.88,$102.47,$99.22,$99.50,7406627
12-12-2016,$122.84,$124.03,$122.30,$122.83,3911511
02-01-2017,$141.20,$142.41,$139.30,$140.78,6019300
03-01-2017,$142.84,$143.26,$142.10,$142.65,4167969
05-01-2017,$151.91,$157.70,$151.61,$155.35,9015042
06-01-2017,$163.52,$163.9316,$161.70,$162.99,3886772
08-01-2017,$182.49,$184.62,$181.43,$182.03,5057534
09-01-2017,$175.55,$176.48,$173.92,$174.74,3810598
11-01-2017,$197.24,$199.199,$196.00,$198.00,5007021
12-01-2017,$186.99,$189.80,$185.00,$186.82,6216025
02-02-2017,$140.61,$141.04,$139.05,$139.20,3457803
03-02-2017,$142.15,$142.70,$139.09,$139.53,6114580
05-02-2017,$155.76,$156.50,$154.61,$156.45,5095295
06-02-2017,$163.42,$165.36,$162.80,$165.18,4254060
08-02-2017,$182.22,$182.57,$177.8149,$180.74,5759754
10-02-2017,$182.11,$182.80,$176.58,$177.01,7335949
11-02-2017,$197.45,$199.44,$197.0901,$199.32,3596049
01-03-2017,$124.96,$128.19,$124.31,$127.49,9427706
02-03-2017,$139.51,$140.64,$139.10,$140.25,3509764
03-03-2017,$139.69,$140.91,$138.26,$139.14,5400667
04-03-2017,$146.70,$148.005,$145.74,$146.92,4604731
05-03-2017,$156.29,$156.54,$154.88,$155.59,3926516
07-03-2017,$149.80,$150.45,$145.80,$146.17,3908215
08-03-2017,$180.53,$181.2248,$178.02,$179.23,4621346
10-03-2017,$177.65,$179.70,$177.55,$179.19,3952185
11-03-2017,$199.80,$200.55,$197.99,$200.01,3676766
01-04-2017,$127.49,$130.17,$126.55,$129.41,7833340
04-04-2017,$146.84,$147.09,$144.89,$145.50,4345284
05-04-2017,$155.59,$157.90,$154.55,$157.25,5556821
08-04-2017,$179.60,$181.00,$178.50,$180.27,4488247
10-04-2017,$181.41,$186.70,$181.25,$184.45,9190513
12-04-2017,$189.36,$189.72,$178.38,$184.04,9066897
01-05-2017,$129.22,$132.75,$128.90,$131.81,9653379
04-05-2017,$146.19,$146.25,$143.26,$143.62,4584578
05-05-2017,$158.55,$158.59,$155.90,$156.60,5323438
06-05-2017,$165.49,$165.50,$163.43,$165.06,3869108
07-05-2017,$146.58,$148.26,$145.58,$147.61,4621712
09-05-2017,$173.40,$175.88,$172.44,$174.52,4595245
10-05-2017,$185.65,$194.49,$184.49,$194.39,19360960
12-05-2017,$183.50,$188.14,$181.19,$184.21,5781783
01-06-2017,$132.08,$133.88,$129.81,$131.07,10651930
02-06-2017,$140.00,$141.00,$139.16,$140.97,3543204
03-06-2017,$141.00,$142.84,$140.54,$141.94,7111248
04-06-2017,$144.00,$144.14,$143.01,$143.74,3306032
06-06-2017,$164.95,$166.82,$164.51,$165.17,4372886
07-06-2017,$146.13,$147.27,$144.25,$146.25,5483358
09-06-2017,$175.25,$179.46,$173.73,$179.25,8736860
10-06-2017,$194.30,$198.92,$192.05,$198.02,15253890
11-06-2017,$200.00,$202.48,$198.09,$200.13,5845181
12-06-2017,$183.38,$186.4844,$182.88,$185.30,5355126
02-07-2017,$141.49,$144.28,$141.05,$144.00,8533846
03-07-2017,$141.99,$142.40,$140.38,$141.43,4239418
04-07-2017,$143.79,$143.89,$142.71,$143.11,3032571
06-07-2017,$165.60,$166.40,$164.4086,$165.61,3350386
07-07-2017,$146.65,$150.75,$146.65,$150.18,5494083
08-07-2017,$181.00,$182.27,$179.10,$181.33,4607985
09-07-2017,$178.80,$180.35,$177.10,$179.00,6015599
11-07-2017,$200.00,$200.61,$194.80,$195.89,6460587
12-07-2017,$185.71,$187.34,$183.22,$185.20,4656700
02-08-2017,$143.57,$145.07,$142.56,$144.74,6880937
03-08-2017,$141.47,$142.06,$139.7704,$140.32,4088940
05-08-2017,$156.55,$157.64,$155.30,$156.38,4815698
06-08-2017,$166.12,$166.87,$164.84,$165.88,3702747
08-08-2017,$181.37,$181.91,$177.45,$178.36,5951139
09-08-2017,$178.45,$180.39,$176.25,$176.42,4589146
11-08-2017,$196.00,$197.09,$194.74,$196.44,4233343
12-08-2017,$186.50,$189.42,$186.30,$188.54,4964188
01-09-2017,$131.48,$131.99,$129.89,$130.95,5767217
02-09-2017,$144.98,$145.09,$143.58,$144.14,4549760
03-09-2017,$140.04,$141.24,$139.74,$140.53,2647374
05-09-2017,$156.10,$157.85,$155.97,$157.46,3908571
06-09-2017,$166.27,$166.27,$154.50,$158.03,10284740
08-09-2017,$171.43,$175.96,$170.01,$175.78,9658249
10-09-2017,$199.10,$199.40,$196.56,$196.87,6966384
11-09-2017,$194.46,$194.49,$190.81,$193.90,5959214
01-10-2017,$131.27,$132.22,$129.29,$129.89,5982469
02-10-2017,$144.68,$145.2992,$143.97,$144.82,5529672
03-10-2017,$141.39,$141.80,$140.28,$140.89,3315903
04-10-2017,$143.04,$144.65,$141.21,$143.85,5796446
05-10-2017,$157.82,$161.10,$156.56,$160.28,6861501
07-10-2017,$150.34,$153.23,$149.65,$152.67,5201728
08-10-2017,$174.03,$174.45,$167.60,$169.14,9622203
10-10-2017,$197.85,$198.30,$192.10,$195.08,6231196
11-10-2017,$191.61,$192.59,$189.50,$192.02,6619613
01-11-2017,$130.91,$131.50,$129.2475,$130.50,5610963
04-11-2017,$144.28,$144.54,$141.98,$144.35,4619263
05-11-2017,$160.33,$160.52,$157.55,$158.54,5674144
07-11-2017,$152.37,$155.23,$151.55,$154.33,4887326
08-11-2017,$169.86,$172.58,$169.00,$171.40,5020823
09-11-2017,$178.10,$182.47,$178.03,$181.74,5974055
10-11-2017,$195.57,$196.2199,$193.81,$194.95,6438060
12-11-2017,$187.85,$189.42,$185.91,$186.22,5253442
01-12-2017,$130.63,$130.85,$128.50,$129.18,5383839
04-12-2017,$144.85,$145.74,$143.55,$143.83,4383524
05-12-2017,$159.11,$160.84,$158.51,$160.81,5090191
06-12-2017,$155.30,$155.53,$148.31,$151.44,14093750
07-12-2017,$155.77,$158.80,$155.77,$158.75,8283452
09-12-2017,$182.55,$185.33,$180.6435,$185.15,6681405
10-12-2017,$196.75,$198.62,$194.71,$195.86,7765111
12-12-2017,$186.01,$187.85,$184.8183,$185.73,4165826
02-01-2018,$266.41,$271.95,$263.38,$265.07,9651161
03-01-2018,$292.75,$295.25,$283.83,$290.39,11892990
05-01-2018,$310.36,$313.48,$306.69,$313.30,6014838
06-01-2018,$353.88,$359.99,$352.82,$359.93,7102421
08-01-2018,$335.87,$344.41,$334.02,$338.38,7761986
10-01-2018,$375.85,$386.11,$375.59,$381.43,8339887
11-01-2018,$304.59,$318.45,$296.67,$317.38,15031690
01-02-2018,$196.10,$201.65,$195.42,$201.07,10891830
02-02-2018,$263.00,$270.62,$262.71,$267.43,9030600
03-02-2018,$284.65,$301.18,$283.23,$301.05,13278500
04-02-2018,$291.94,$292.87,$275.05,$280.29,13343310
05-02-2018,$311.65,$317.10,$310.4034,$313.36,5577613
07-02-2018,$385.45,$398.38,$380.00,$398.18,8125655
08-02-2018,$337.23,$345.00,$334.71,$344.50,7111670
10-02-2018,$384.38,$386.7999,$373.83,$377.14,8620881
11-02-2018,$318.00,$321.88,$308.33,$309.10,13356130
01-03-2018,$202.05,$206.21,$201.50,$205.05,8585808
04-03-2018,$285.45,$291.25,$278.01,$283.67,12669270
05-03-2018,$312.59,$312.59,$305.73,$311.69,6037386
07-03-2018,$399.49,$399.98,$389.50,$390.52,5280344
08-03-2018,$347.75,$347.86,$338.4768,$343.09,8836308
10-03-2018,$378.53,$380.93,$374.881,$377.05,5791686
12-03-2018,$293.19,$298.72,$284.58,$290.30,14098100
01-04-2018,$206.20,$207.05,$204.0006,$205.63,6019937
04-04-2018,$273.63,$290.31,$271.2239,$288.94,12892670
05-04-2018,$308.71,$320.98,$307.67,$320.09,8204203
06-04-2018,$362.685,$363.00,$355.51,$361.81,7662865
09-04-2018,$366.47,$368.88,$361.26,$363.60,7590605
10-04-2018,$375.88,$375.92,$360.40,$363.65,9052362
12-04-2018,$288.13,$295.74,$274.72,$275.33,12762320
01-05-2018,$207.25,$210.02,$205.59,$209.99,7003241
02-05-2018,$262.00,$267.899,$250.03,$254.26,11816490
03-05-2018,$302.85,$316.91,$297.60,$315.00,18957770
04-05-2018,$293.15,$299.16,$289.11,$293.97,10569180
06-05-2018,$363.32,$369.83,$361.4124,$365.80,8346886
07-05-2018,$393.80,$399.24,$390.86,$398.39,8418116
09-05-2018,$360.00,$363.39,$335.83,$341.18,13072940
10-05-2018,$359.77,$363.50,$343.00,$351.35,13512410
11-05-2018,$311.10,$317.53,$303.74,$315.44,10247430
02-06-2018,$247.70,$266.70,$245.00,$265.72,12412240
03-06-2018,$319.88,$325.79,$316.50,$325.22,18245450
04-06-2018,$289.10,$298.85,$285.65,$288.85,11362890
06-06-2018,$367.7848,$369.6799,$363.33,$367.45,7700033
07-06-2018,$397.45,$408.6495,$395.5225,$408.25,8568382
08-06-2018,$342.865,$351.98,$341.74,$350.92,8186587
09-06-2018,$347.44,$356.00,$341.99,$346.46,13029930
11-06-2018,$314.76,$320.22,$305.30,$310.84,9659785
12-06-2018,$268.33,$283.22,$267.14,$282.88,13043830
02-07-2018,$266.58,$272.45,$264.325,$264.56,8729209
03-07-2018,$320.00,$323.74,$314.55,$321.16,17110740
05-07-2018,$321.9947,$329.0234,$319.34,$326.26,7121198
06-07-2018,$368.54,$368.70,$357.80,$361.40,8260323
08-07-2018,$353.23,$357.31,$349.01,$351.83,7952555
09-07-2018,$342.20,$355.75,$341.25,$348.68,9094700
11-07-2018,$312.90,$328.56,$311.00,$327.50,13308030
12-07-2018,$282.48,$284.209,$263.38,$265.14,12454720
01-08-2018,$210.02,$212.50,$208.44,$212.05,5550909
02-08-2018,$267.08,$267.62,$250.00,$250.10,9267707
03-08-2018,$322.20,$322.9176,$314.13,$317.00,11366700
05-08-2018,$325.90,$327.348,$323.05,$326.89,4694953
06-08-2018,$358.06,$362.39,$356.25,$360.57,5222873
08-08-2018,$352.21,$352.29,$346.61,$347.61,5392715
10-08-2018,$345.18,$352.945,$338.11,$349.10,12367510
11-08-2018,$328.00,$332.0499,$316.6103,$317.92,11008020
01-09-2018,$212.11,$212.98,$208.59,$209.31,6111640
02-09-2018,$253.85,$255.7999,$236.11,$249.47,16899060
03-09-2018,$321.33,$331.44,$320.23,$331.44,14320240
04-09-2018,$291.77,$299.55,$289.12,$289.93,9833068
05-09-2018,$328.79,$331.95,$327.51,$330.30,5623407
07-09-2018,$415.95,$419.12,$411.10,$418.97,11091340
08-09-2018,$347.96,$352.439,$345.8157,$349.36,4680889
10-09-2018,$348.48,$358.72,$347.09,$355.71,8730976
11-09-2018,$311.07,$312.98,$298.01,$303.47,13463170
01-10-2018,$207.57,$213.64,$206.91,$212.52,5948247
04-10-2018,$297.68,$298.95,$291.69,$298.07,10669840
05-10-2018,$331.50,$332.055,$327.3438,$329.60,5232784
07-10-2018,$417.24,$419.44,$413.08,$415.63,9205902
08-10-2018,$346.91,$349.10,$344.4233,$345.87,4327581
09-10-2018,$352.27,$352.50,$343.08,$348.41,5732200
10-10-2018,$353.52,$355.15,$325.39,$325.89,17063660
12-10-2018,$264.19,$271.18,$260.6094,$269.70,9582549
01-11-2018,$214.29,$217.75,$213.35,$217.24,6988980
04-11-2018,$302.885,$311.64,$301.82,$303.67,14839040
05-11-2018,$329.65,$331.26,$324.87,$326.46,4584430
06-11-2018,$361.88,$365.67,$360.91,$361.45,4415776
07-11-2018,$411.34,$419.77,$410.60,$418.65,9635060
09-11-2018,$344.67,$356.15,$343.9001,$355.93,6190391
10-11-2018,$324.94,$334.20,$315.81,$321.10,16020690
12-11-2018,$274.08,$274.50,$262.76,$265.32,9823745
01-12-2018,$217.18,$222.55,$216.00,$221.23,8190531
02-12-2018,$252.14,$259.15,$249.00,$257.95,8518564
03-12-2018,$333.56,$333.98,$318.60,$321.30,20277420
04-12-2018,$309.719,$311.13,$306.75,$309.25,10206660
06-12-2018,$363.60,$365.98,$362.00,$363.83,4220072
07-12-2018,$415.155,$416.79,$407.80,$413.50,12703940
09-12-2018,$359.08,$370.43,$356.24,$369.95,10360140
10-12-2018,$339.57,$341.30,$328.90,$339.56,14806860
11-12-2018,$300.00,$302.49,$290.63,$294.07,10886490
12-12-2018,$267.66,$281.7695,$266.48,$274.88,11439180
02-01-2019,$337.18,$346.84,$336.50,$339.85,9822615
03-01-2019,$362.26,$362.87,$354.6915,$357.32,5466102
04-01-2019,$359.00,$368.33,$358.51,$366.96,6974045
05-01-2019,$374.00,$385.99,$373.1746,$378.81,9257284
07-01-2019,$373.50,$376.66,$372.00,$374.60,5001518
08-01-2019,$324.25,$328.58,$318.735,$319.50,6563156
10-01-2019,$267.35,$272.20,$264.03,$269.58,8786284
11-01-2019,$288.70,$289.12,$283.02,$286.81,5594293
01-02-2019,$259.28,$269.7499,$256.58,$267.66,11612970
04-02-2019,$366.25,$368.42,$362.22,$367.72,5114466
05-02-2019,$378.00,$383.50,$374.51,$379.06,5398167
07-02-2019,$374.89,$376.00,$370.31,$375.43,3628962
08-02-2019,$317.49,$319.41,$311.80,$318.83,6280343
10-02-2019,$263.61,$269.35,$262.19,$268.03,7773299
12-02-2019,$314.39,$314.39,$303.75,$309.99,6223135
01-03-2019,$270.20,$275.79,$264.43,$271.20,14946970
04-03-2019,$369.26,$373.4105,$366.19,$369.75,5366498
05-03-2019,$381.53,$385.03,$378.2717,$385.03,5130301
06-03-2019,$343.56,$347.66,$332.65,$336.63,7849589
07-03-2019,$376.69,$381.99,$375.84,$381.72,3799009
09-03-2019,$290.82,$293.90,$288.06,$289.29,3684177
10-03-2019,$267.78,$268.843,$257.01,$268.15,9068810
12-03-2019,$302.22,$307.36,$301.88,$306.16,5272447
01-04-2019,$281.88,$297.80,$278.54,$297.57,19299450
02-04-2019,$342.60,$352.00,$341.30,$351.34,9024097
03-04-2019,$359.72,$362.25,$348.0436,$351.04,7478914
04-04-2019,$370.07,$372.05,$362.40,$367.88,4621965
06-04-2019,$345.00,$353.61,$343.25,$353.40,7891632
09-04-2019,$291.25,$292.38,$286.51,$291.52,4653665
10-04-2019,$268.20,$275.4846,$266.47,$272.79,9992774
11-04-2019,$288.00,$295.39,$287.16,$292.86,5566213
12-04-2019,$308.43,$308.43,$303.2727,$304.32,3513551
02-05-2019,$353.20,$360.00,$352.90,$355.81,9030720
03-05-2019,$351.46,$356.17,$348.25,$354.30,5919936
04-05-2019,$369.00,$369.80,$364.66,$365.49,3898888
06-05-2019,$354.38,$357.88,$348.71,$355.73,5020081
07-05-2019,$378.29,$381.40,$375.555,$380.55,3732162
08-05-2019,$310.96,$313.4179,$304.677,$307.63,8692485
09-05-2019,$285.32,$293.97,$282.785,$293.25,8972356
11-05-2019,$289.99,$291.19,$286.31,$288.03,4062370
12-05-2019,$305.27,$306.48,$298.81,$302.86,4618867
02-06-2019,$357.00,$357.04,$347.19,$352.19,6707279
03-06-2019,$353.60,$359.88,$351.70,$359.61,6194189
05-06-2019,$377.69,$381.35,$376.00,$378.67,5793144
06-06-2019,$354.84,$358.21,$352.09,$357.13,3709955
08-06-2019,$310.58,$311.88,$305.30,$310.10,6179090
09-06-2019,$293.35,$293.35,$287.03,$290.17,5166556
11-06-2019,$288.19,$290.56,$285.84,$288.59,3438257
12-06-2019,$304.70,$307.8495,$302.60,$307.35,4459684
01-07-2019,$302.10,$316.80,$301.65,$315.34,18586260
02-07-2019,$347.90,$348.75,$339.02,$344.71,7850353
03-07-2019,$360.16,$362.86,$350.50,$352.60,6144401
05-07-2019,$377.00,$379.91,$365.81,$370.46,6974924
06-07-2019,$357.39,$365.15,$355.69,$360.87,4777321
08-07-2019,$302.56,$305.00,$296.8126,$304.29,9322433
10-07-2019,$271.99,$276.68,$271.28,$274.46,6796811
11-07-2019,$290.70,$298.19,$288.2679,$289.57,5928471
01-08-2019,$319.98,$320.593,$308.01,$320.27,15279550
02-08-2019,$338.00,$348.00,$338.00,$347.57,7550268
03-08-2019,$345.75,$349.92,$342.47,$349.60,6891251
04-08-2019,$365.11,$365.94,$359.93,$361.41,4648877
05-08-2019,$367.92,$369.00,$361.36,$364.37,6571957
07-08-2019,$378.19,$378.25,$375.36,$376.16,3113402
08-08-2019,$311.03,$316.3648,$306.63,$315.90,5905865
10-08-2019,$273.03,$275.53,$270.6427,$270.72,6302269
11-08-2019,$288.73,$293.99,$287.505,$291.57,4509588
01-09-2019,$317.71,$323.3508,$313.50,$319.96,13307980
04-09-2019,$360.54,$366.74,$359.00,$364.71,5431467
05-09-2019,$360.90,$364.20,$352.75,$362.75,5882572
07-09-2019,$379.06,$384.76,$377.50,$379.93,6932822
08-09-2019,$313.74,$316.64,$305.68,$308.93,5349059
09-09-2019,$294.81,$301.55,$290.60,$294.34,8232744
10-09-2019,$270.02,$271.00,$264.57,$267.53,6843488
12-09-2019,$307.35,$311.49,$302.44,$302.50,5766006
01-10-2019,$314.57,$325.37,$312.50,$324.66,13398180
04-10-2019,$365.79,$368.8481,$362.25,$363.92,4537963
05-10-2019,$361.62,$365.2578,$353.06,$361.04,5657123
06-10-2019,$363.65,$367.10,$349.285,$352.01,7810261
07-10-2019,$382.77,$384.3399,$377.40,$381.00,5878790
09-10-2019,$291.16,$297.17,$282.6629,$287.99,12320250
10-10-2019,$265.97,$280.53,$265.0337,$280.48,10961190
12-10-2019,$296.12,$298.94,$292.02,$293.12,10481240
01-11-2019,$330.96,$341.09,$328.52,$337.59,19458690
02-11-2019,$350.00,$352.87,$344.81,$345.73,5438119
03-11-2019,$352.00,$358.98,$350.03,$358.86,5342609
04-11-2019,$365.00,$370.12,$360.81,$367.65,6416155
06-11-2019,$355.00,$357.58,$348.50,$351.27,5396712
07-11-2019,$381.10,$384.54,$378.80,$379.50,4336287
09-11-2019,$285.70,$292.65,$284.61,$288.27,7405949
10-11-2019,$284.80,$287.87,$275.8947,$282.93,8817301
11-11-2019,$289.16,$296.36,$288.50,$294.18,3945885
12-11-2019,$294.49,$299.43,$294.20,$298.93,5607155
02-12-2019,$348.09,$360.00,$346.52,$359.97,10388190
